"Cluster","Comment"
"FSR_1183","Classified as optical pair P118, along with HSC_1764."
"HSC_1764","Classified as optical pair P118, along with FSR_1183."
"Gulliver_24","Classified as optical pair P119, along with HSC_941."
"HSC_941","Classified as optical pair P119, along with Gulliver_24."
"CWNU_2448","Classified as tidal capture (resonant trapping pair) P12, along with HSC_1503."
"HSC_1503","Classified as tidal capture (resonant trapping pair) P12, along with CWNU_2448."
"Haffner_8","Classified as optical pair P120, along with OC_0382."
"OC_0382","Classified as optical pair P120, along with Haffner_8."
"Haffner_9","Classified as optical pair (not dynamically associated) P121, along with UBC_220."
"UBC_220","Classified as optical pair (not dynamically associated) P121, along with Haffner_9."
"HSC_2746","Classified as optical pair P122, along with Harvard_10."
"Harvard_10","Classified as optical pair P122, along with HSC_2746."
"HSC_1010","Classified as optical pair P123, along with Theia_872."
"Theia_872","Classified as optical pair P123, along with HSC_1010."
"HSC_1139","Classified as optical pair P124, along with UPK_292."
"UPK_292","Classified as optical pair P124, along with HSC_1139."
"HSC_1238","Classified as genetic pair P125, along with HSC_1288."
"HSC_1288","Classified as genetic pair P125, along with HSC_1238."
"HSC_1334","Classified as optical pair P126, along with HSC_1348."
"HSC_1348","Classified as optical pair P126, along with HSC_1334."
"HSC_142","Classified as genetic pair P127, along with HSC_152."
"HSC_152","Classified as genetic pair P127, along with HSC_142."
"HSC_1448","Classified as genetic pair P128, along with HSC_1588."
"HSC_1588","Classified as genetic pair P128, along with HSC_1448."
"HSC_1512","Classified as optical pair (not dynamically associated) P129, along with HSC_1528."
"HSC_1528","Classified as optical pair (not dynamically associated) P129, along with HSC_1512."
"CWNU_2494","Classified as optical pair P13, along with HSC_636."
"HSC_636","Classified as optical pair P13, along with CWNU_2494."
"HSC_1537","Classified as optical pair (not dynamically associated) P130, along with Melotte_111."
"Melotte_111","Classified as optical pair (not dynamically associated) P130, along with HSC_1537."
"HSC_1560","Classified as optical pair P131, along with Skiff_J0614+12.9."
"Skiff_J0614+12.9","Classified as optical pair P131, along with HSC_1560."
"HSC_1649","Classified as optical pair (not dynamically associated) P132, along with UBC_620."
"UBC_620","Classified as optical pair (not dynamically associated) P132, along with HSC_1649."
"HSC_1672","Classified as optical pair P133, along with HSC_1674."
"HSC_1674","Classified as optical pair P133, along with HSC_1672."
"HSC_1686","Classified as optical pair P134, along with UBC_1342."
"UBC_1342","Classified as optical pair P134, along with HSC_1686."
"HSC_176","Classified as optical pair P135, along with OC_0026."
"OC_0026","Classified as optical pair P135, along with HSC_176."
"HSC_1833","Classified as optical pair P136, along with UPK_468."
"UPK_468","Classified as optical pair P136, along with HSC_1833."
"HSC_190","Classified as optical pair (not dynamically associated) P137, along with HSC_242."
"HSC_242","Classified as optical pair (not dynamically associated) P137, along with HSC_190."
"HSC_2003","Classified as optical pair P138, along with UBC_1420."
"UBC_1420","Classified as optical pair P138, along with HSC_2003."
"HSC_2020","Classified as optical pair P139, along with NGC_2567."
"NGC_2567","Classified as optical pair P139, along with HSC_2020."
"CWNU_2560","Classified as optical pair P14, along with UBC_669."
"UBC_669","Classified as optical pair P14, along with CWNU_2560."
"HSC_2120","Classified as optical pair (not dynamically associated) P140, along with Turner_5."
"Turner_5","Classified as optical pair (not dynamically associated) P140, along with HSC_2120."
"HSC_2155","Classified as genetic pair P141, along with Ruprecht_71."
"Ruprecht_71","Classified as genetic pair P141, along with HSC_2155."
"HSC_2336","Classified as optical pair (not dynamically associated) P142, along with HSC_2380."
"HSC_2380","Classified as optical pair (not dynamically associated) P142, along with HSC_2336."
"HSC_2402","Classified as optical pair (not dynamically associated) P143, along with HSC_2419."
"HSC_2419","Classified as optical pair (not dynamically associated) P143, along with HSC_2402."
"HSC_2418","Classified as optical pair (not dynamically associated) P144, along with PHOC_31."
"PHOC_31","Classified as optical pair (not dynamically associated) P144, along with HSC_2418."
"HSC_2638","Classified as optical pair P145, along with HSC_2643."
"HSC_2643","Classified as optical pair P145, along with HSC_2638."
"HSC_2659","Classified as optical pair P146, along with NGC_5715."
"NGC_5715","Classified as optical pair P146, along with HSC_2659."
"HSC_2744","Classified as genetic pair P147, along with HSC_2765."
"HSC_2765","Classified as genetic pair P147, along with HSC_2744."
"HSC_2754","Classified as optical pair (not dynamically associated) P148, along with UBC_1545."
"UBC_1545","Classified as optical pair (not dynamically associated) P148, along with HSC_2754."
"HSC_2762","Classified as optical pair (not dynamically associated) P149, along with OC_0653."
"OC_0653","Classified as optical pair (not dynamically associated) P149, along with HSC_2762."
"CWNU_47","Classified as genetic pair P15, along with CWNU_2645."
"CWNU_2645","Classified as genetic pair P15, along with CWNU_47."
"HSC_2837","Classified as optical pair P150, along with NGC_6259."
"NGC_6259","Classified as optical pair P150, along with HSC_2837."
"HSC_2848","Classified as optical pair P151, along with OC_0673."
"OC_0673","Classified as optical pair P151, along with HSC_2848."
"HSC_2854","Classified as optical pair P152, along with NGC_6281."
"NGC_6281","Classified as optical pair P152, along with HSC_2854."
"HSC_2865","Classified as optical pair (not dynamically associated) P153, along with UPK_645."
"UPK_645","Classified as optical pair (not dynamically associated) P153, along with HSC_2865."
"HSC_2886","Classified as optical pair P154, along with UBC_326."
"UBC_326","Classified as optical pair P154, along with HSC_2886."
"HSC_2977","Classified as optical pair P155, along with Ruprecht_130."
"Ruprecht_130","Classified as optical pair P155, along with HSC_2977."
"HSC_321","Classified as optical pair P156, along with OC_0064."
"OC_0064","Classified as optical pair P156, along with HSC_321."
"HSC_450","Classified as optical pair P157, along with Roslund_1."
"Roslund_1","Classified as optical pair P157, along with HSC_450."
"HSC_475","Classified as optical pair (not dynamically associated) P158, along with UPK_72."
"UPK_72","Classified as optical pair (not dynamically associated) P158, along with HSC_475."
"HSC_866","Classified as optical pair P159, along with UPK_201."
"UPK_201","Classified as optical pair P159, along with HSC_866."
"CWNU_2902","Classified as tidal capture (resonant trapping pair) P16, along with Theia_2782."
"Theia_2782","Classified as tidal capture (resonant trapping pair) P16, along with CWNU_2902."
"HSC_977","Classified as optical pair (not dynamically associated) P160, along with NGC_225."
"NGC_225","Classified as optical pair (not dynamically associated) P160, along with HSC_977."
"NGC_6067","Classified as optical pair P161, along with Theia_3005."
"Theia_3005","Classified as optical pair P161, along with NGC_6067."
"NGC_6318","Classified as optical pair P162, along with UBC_559."
"UBC_559","Classified as optical pair P162, along with NGC_6318."
"OC_0677","Classified as optical pair P163, along with UBC_324."
"UBC_324","Classified as optical pair P163, along with OC_0677."
"Pismis_6","Classified as genetic pair P164, along with Pismis_8."
"Pismis_8","Classified as genetic pair P164, along with Pismis_6."
"Ruprecht_102","Classified as optical pair (not dynamically associated) P165, along with UBC_516."
"UBC_516","Classified as optical pair (not dynamically associated) P165, along with Ruprecht_102."
"Ruprecht_145","Classified as optical pair (not dynamically associated) P166, along with UPK_21."
"UPK_21","Classified as optical pair (not dynamically associated) P166, along with Ruprecht_145."
"Stock_12","Classified as optical pair (not dynamically associated) P167, along with Theia_391."
"Theia_391","Classified as optical pair (not dynamically associated) P167, along with Stock_12."
"Theia_12","Classified as optical pair (not dynamically associated) P168, along with UPK_38."
"UPK_38","Classified as optical pair (not dynamically associated) P168, along with Theia_12."
"Theia_984","Classified as optical pair P169, along with Theia_1829."
"Theia_1829","Classified as optical pair P169, along with Theia_984."
"CWNU_302","Classified as tidal capture (resonant trapping pair) P17, along with Wit_2."
"Wit_2","Classified as tidal capture (resonant trapping pair) P17, along with CWNU_302."
"Theia_2118","Classified as optical pair (not dynamically associated) P170, along with Theia_2812."
"Theia_2812","Classified as optical pair (not dynamically associated) P170, along with Theia_2118."
"Theia_2151","Classified as optical pair P171, along with UBC_502."
"UBC_502","Classified as optical pair P171, along with Theia_2151."
"Theia_2665","Classified as optical pair P172, along with Theia_4535."
"Theia_4535","Classified as optical pair P172, along with Theia_2665."
"Theia_280","Classified as optical pair P173, along with Theia_776."
"Theia_776","Classified as optical pair P173, along with Theia_280."
"Theia_311","Classified as optical pair (not dynamically associated) P174, along with Theia_638."
"Theia_638","Classified as optical pair (not dynamically associated) P174, along with Theia_311."
"Theia_3319","Classified as optical pair (not dynamically associated) P175, along with Theia_3666."
"Theia_3666","Classified as optical pair (not dynamically associated) P175, along with Theia_3319."
"Theia_387","Classified as optical pair P176, along with Theia_943."
"Theia_943","Classified as optical pair P176, along with Theia_387."
"Theia_403","Classified as optical pair (not dynamically associated) P177, along with UPK_33."
"UPK_33","Classified as optical pair (not dynamically associated) P177, along with Theia_403."
"Theia_553","Classified as optical pair P178, along with Theia_745."
"Theia_745","Classified as optical pair P178, along with Theia_553."
"CWNU_2487","Classified as optical pair P179, along with Trumpler_17."
"Trumpler_17","Classified as optical pair P179, along with CWNU_2487."
"DBSB_39","Classified as optical pair P18, along with UBC_490."
"UBC_490","Classified as optical pair P18, along with DBSB_39."
"UBC_1529","Classified as optical pair P180, along with UBC_1532."
"UBC_1532","Classified as optical pair P180, along with UBC_1529."
"UPK_79","Classified as optical pair (not dynamically associated) P181, along with UPK_85."
"UPK_85","Classified as optical pair (not dynamically associated) P181, along with UPK_79."
"Alessi_43","Classified as genetic pair P182, along with Collinder_197."
"Collinder_197","Classified as genetic pair P182, along with Alessi_43."
"Alessi_72","Classified as genetic pair P183, along with HSC_1808."
"HSC_1808","Classified as genetic pair P183, along with Alessi_72."
"ASCC_21","Classified as genetic pair P184, along with Briceno_1."
"Briceno_1","Classified as genetic pair P184, along with ASCC_21."
"ASCC_51","Classified as genetic pair P185, along with CWNU_29."
"CWNU_29","Classified as genetic pair P185, along with ASCC_51."
"ASCC_71","Classified as tidal capture (resonant trapping pair) P186, along with ESO_064-05."
"ESO_064-05","Classified as tidal capture (resonant trapping pair) P186, along with ASCC_71."
"BDSB_93","Classified as genetic pair P187, along with HSC_1740."
"HSC_1740","Classified as genetic pair P187, along with BDSB_93."
"Berkeley_7","Classified as genetic pair P188, along with HSC_1060."
"HSC_1060","Classified as genetic pair P188, along with Berkeley_7."
"Berkeley_96","Classified as genetic pair P189, along with HSC_807."
"HSC_807","Classified as genetic pair P189, along with Berkeley_96."
"Dolidze_53","Classified as tidal capture (resonant trapping pair) P19, along with Roslund_2."
"Roslund_2","Classified as tidal capture (resonant trapping pair) P19, along with Dolidze_53."
"Casado_82","Classified as genetic pair P190, along with Teutsch_8."
"Teutsch_8","Classified as genetic pair P190, along with Casado_82."
"Collinder_268","Classified as genetic pair P191, along with UBC_1626."
"UBC_1626","Classified as genetic pair P191, along with Collinder_268."
"Collinder_394","Classified as genetic pair P192, along with NGC_6716."
"NGC_6716","Classified as genetic pair P192, along with Collinder_394."
"CWNU_1004","Classified as genetic pair P193, along with OC_0666."
"OC_0666","Classified as genetic pair P193, along with CWNU_1004."
"CWNU_1042","Classified as genetic pair P194, along with NGC_1444."
"NGC_1444","Classified as genetic pair P194, along with CWNU_1042."
"CWNU_1044","Classified as optical pair P195, along with HSC_2196."
"HSC_2196","Classified as optical pair P195, along with CWNU_1044."
"CWNU_1173","Classified as genetic pair P196, along with CWNU_1256."
"CWNU_1256","Classified as genetic pair P196, along with CWNU_1173."
"CWNU_135","Classified as genetic pair P197, along with CWNU_260."
"CWNU_260","Classified as genetic pair P197, along with CWNU_135."
"CWNU_1398","Classified as optical pair P198, along with FoF_1182."
"FoF_1182","Classified as optical pair P198, along with CWNU_1398."
"CWNU_1566","Classified as genetic pair P199, along with HSC_860."
"HSC_860","Classified as genetic pair P199, along with CWNU_1566."
"BDSB_30","Classified as tidal capture (resonant trapping pair) P2, along with OC_0181."
"OC_0181","Classified as tidal capture (resonant trapping pair) P2, along with BDSB_30."
"FSR_1411","Classified as tidal capture (resonant trapping pair) P20, along with UBC_1585."
"UBC_1585","Classified as tidal capture (resonant trapping pair) P20, along with FSR_1411."
"CWNU_2259","Classified as optical pair P200, along with Ruprecht_16."
"Ruprecht_16","Classified as optical pair P200, along with CWNU_2259."
"CWNU_2348","Classified as genetic pair P201, along with UBC_182."
"UBC_182","Classified as genetic pair P201, along with CWNU_2348."
"CWNU_2405","Classified as genetic pair P202, along with HSC_2514."
"HSC_2514","Classified as genetic pair P202, along with CWNU_2405."
"CWNU_252","Classified as tidal capture (resonant trapping pair) P203, along with Harvard_5."
"Harvard_5","Classified as tidal capture (resonant trapping pair) P203, along with CWNU_252."
"CWNU_2634","Classified as optical pair (not dynamically associated) P204, along with UBC_1588."
"UBC_1588","Classified as optical pair (not dynamically associated) P204, along with CWNU_2634."
"CWNU_356","Classified as tidal capture (resonant trapping pair) P205, along with Loden_1256."
"Loden_1256","Classified as tidal capture (resonant trapping pair) P205, along with CWNU_356."
"CWNU_459","Classified as optical pair P206, along with UBC_1177."
"UBC_1177","Classified as optical pair P206, along with CWNU_459."
"CWNU_488","Classified as genetic pair P207, along with Ruprecht_138."
"Ruprecht_138","Classified as genetic pair P207, along with CWNU_488."
"CWNU_495","Classified as tidal capture (resonant trapping pair) P208, along with UBC_1120."
"UBC_1120","Classified as tidal capture (resonant trapping pair) P208, along with CWNU_495."
"Czernik_31","Classified as genetic pair P209, along with HSC_1872."
"HSC_1872","Classified as genetic pair P209, along with Czernik_31."
"FSR_1527","Classified as tidal capture (resonant trapping pair) P21, along with HSC_2315."
"HSC_2315","Classified as tidal capture (resonant trapping pair) P21, along with FSR_1527."
"DBSB_9","Classified as genetic pair P210, along with HSC_1853."
"HSC_1853","Classified as genetic pair P210, along with DBSB_9."
"Dolidze_32","Classified as tidal capture (resonant trapping pair) P211, along with UBC_353."
"UBC_353","Classified as tidal capture (resonant trapping pair) P211, along with Dolidze_32."
"Dolidze_42","Classified as genetic pair P212, along with Theia_1920."
"Theia_1920","Classified as genetic pair P212, along with Dolidze_42."
"FSR_0251","Classified as genetic pair P213, along with HSC_640."
"HSC_640","Classified as genetic pair P213, along with FSR_0251."
"FSR_0336","Classified as genetic pair P214, along with UBC_1147."
"UBC_1147","Classified as genetic pair P214, along with FSR_0336."
"FSR_1170","Classified as tidal capture (resonant trapping pair) P215, along with FSR_1173."
"FSR_1173","Classified as tidal capture (resonant trapping pair) P215, along with FSR_1170."
"HSC_106","Classified as genetic pair P216, along with NGC_6531."
"NGC_6531","Classified as genetic pair P216, along with HSC_106."
"HSC_1614","Classified as genetic pair P217, along with HSC_1635."
"HSC_1635","Classified as genetic pair P217, along with HSC_1614."
"HSC_1799","Classified as genetic pair P218, along with UBC_630."
"UBC_630","Classified as genetic pair P218, along with HSC_1799."
"HSC_1841","Classified as genetic pair P219, along with UBC_1373."
"UBC_1373","Classified as genetic pair P219, along with HSC_1841."
"FSR_1750","Classified as tidal capture (resonant trapping pair) P22, along with HSC_2864."
"HSC_2864","Classified as tidal capture (resonant trapping pair) P22, along with FSR_1750."
"HSC_1875","Classified as genetic pair P220, along with OC_0403."
"OC_0403","Classified as genetic pair P220, along with HSC_1875."
"HSC_1897","Classified as genetic pair P221, along with HSC_1911."
"HSC_1911","Classified as genetic pair P221, along with HSC_1897."
"HSC_1932","Classified as genetic pair P222, along with HSC_1940."
"HSC_1940","Classified as genetic pair P222, along with HSC_1932."
"HSC_2058","Classified as genetic pair P223, along with UPK_502."
"UPK_502","Classified as genetic pair P223, along with HSC_2058."
"HSC_2118","Classified as tidal capture (resonant trapping pair) P224, along with NGC_2659."
"NGC_2659","Classified as tidal capture (resonant trapping pair) P224, along with HSC_2118."
"HSC_2244","Classified as genetic pair P225, along with Theia_149."
"Theia_149","Classified as genetic pair P225, along with HSC_2244."
"HSC_226","Classified as genetic pair P226, along with NGC_6649."
"NGC_6649","Classified as genetic pair P226, along with HSC_226."
"HSC_2399","Classified as tidal capture (resonant trapping pair) P227, along with OCSN_88."
"OCSN_88","Classified as tidal capture (resonant trapping pair) P227, along with HSC_2399."
"HSC_243","Classified as tidal capture (resonant trapping pair) P228, along with OC_0043."
"OC_0043","Classified as tidal capture (resonant trapping pair) P228, along with HSC_243."
"HSC_2681","Classified as genetic pair P229, along with Theia_292."
"Theia_292","Classified as genetic pair P229, along with HSC_2681."
"HSC_1026","Classified as tidal capture (resonant trapping pair) P23, along with OC_0237."
"OC_0237","Classified as tidal capture (resonant trapping pair) P23, along with HSC_1026."
"HSC_2691","Classified as tidal capture (resonant trapping pair) P230, along with HSC_2708."
"HSC_2708","Classified as tidal capture (resonant trapping pair) P230, along with HSC_2691."
"HSC_447","Classified as genetic pair P231, along with OC_0077."
"OC_0077","Classified as genetic pair P231, along with HSC_447."
"HSC_814","Classified as genetic pair P232, along with NGC_7129."
"NGC_7129","Classified as genetic pair P232, along with HSC_814."
"HSC_835","Classified as tidal capture (resonant trapping pair) P233, along with UPK_191."
"UPK_191","Classified as tidal capture (resonant trapping pair) P233, along with HSC_835."
"Ivanov_6","Classified as tidal capture (resonant trapping pair) P234, along with Majaess_90."
"Majaess_90","Classified as tidal capture (resonant trapping pair) P234, along with Ivanov_6."
"Mon_OB1-D","Classified as optical pair (not dynamically associated) P235, along with NGC_2264."
"NGC_2264","Classified as optical pair (not dynamically associated) P235, along with Mon_OB1-D."
"NGC_2183","Classified as tidal capture (resonant trapping pair) P236, along with OC_0357."
"OC_0357","Classified as tidal capture (resonant trapping pair) P236, along with NGC_2183."
"NGC_4103","Classified as genetic pair P237, along with Theia_2119."
"Theia_2119","Classified as genetic pair P237, along with NGC_4103."
"NGC_7063","Classified as tidal capture (resonant trapping pair) P238, along with UPK_113."
"UPK_113","Classified as tidal capture (resonant trapping pair) P238, along with NGC_7063."
"NGC_869","Classified as genetic pair P239, along with NGC_884."
"NGC_884","Classified as genetic pair P239, along with NGC_869."
"HSC_108","Classified as tidal capture (resonant trapping pair) P24, along with Teutsch_14a."
"Teutsch_14a","Classified as tidal capture (resonant trapping pair) P24, along with HSC_108."
"OC_0227","Classified as genetic pair P240, along with Theia_19."
"Theia_19","Classified as genetic pair P240, along with OC_0227."
"OC_0367","Classified as genetic pair P241, along with UPK_445."
"UPK_445","Classified as genetic pair P241, along with OC_0367."
"OC_0395","Classified as genetic pair P242, along with OC_0401."
"OC_0401","Classified as genetic pair P242, along with OC_0395."
"OC_0606","Classified as optical pair (not dynamically associated) P243, along with Theia_339."
"Theia_339","Classified as optical pair (not dynamically associated) P243, along with OC_0606."
"Theia_2179","Classified as genetic pair P244, along with UBC_531."
"UBC_531","Classified as genetic pair P244, along with Theia_2179."
"Theia_6680","Classified as genetic pair P245, along with UPK_599."
"UPK_599","Classified as genetic pair P245, along with Theia_6680."
"UBC_562","Classified as genetic pair P246, along with UFMG_22."
"UFMG_22","Classified as genetic pair P246, along with UBC_562."
"UBC_76","Classified as genetic pair P247, along with UBC_77."
"UBC_77","Classified as genetic pair P247, along with UBC_76."
"FoF_1180","Classified as optical pair P248, along with UFMG_2."
"UFMG_2","Classified as optical pair P248, along with FoF_1180."
"FoF_1218","Classified as optical pair P249, along with UBC_1010."
"UBC_1010","Classified as optical pair P249, along with FoF_1218."
"HSC_1105","Classified as tidal capture (resonant trapping pair) P25, along with Theia_746."
"Theia_746","Classified as tidal capture (resonant trapping pair) P25, along with HSC_1105."
"Lynga_15","Classified as optical pair P250, along with FoF_2094."
"FoF_2094","Classified as optical pair P250, along with Lynga_15."
"FoF_2117","Classified as optical pair P251, along with UBC_108."
"UBC_108","Classified as optical pair P251, along with FoF_2117."
"CWNU_218","Classified as optical pair P252, along with FoF_2210."
"FoF_2210","Classified as optical pair P252, along with CWNU_218."
"CWNU_336","Classified as optical pair P253, along with FoF_2253."
"FoF_2253","Classified as optical pair P253, along with CWNU_336."
"FoF_2383","Classified as optical pair P254, along with HSC_1751."
"HSC_1751","Classified as optical pair P254, along with FoF_2383."
"ESO_494-09","Classified as optical pair P255, along with FoF_947."
"FoF_947","Classified as optical pair P255, along with ESO_494-09."
"HSC_1513","Classified as optical pair P256, along with HSC_1534."
"HSC_1534","Classified as optical pair P256, along with HSC_1513."
"HSC_615","Classified as optical pair P257, along with LK_10."
"LK_10","Classified as optical pair P257, along with HSC_615."
"Alessi_2","Classified as optical pair P258, along with Theia_1040."
"Theia_1040","Classified as optical pair P258, along with Alessi_2."
"Alessi_6","Classified as optical pair P259, along with UPK_595."
"UPK_595","Classified as optical pair P259, along with Alessi_6."
"HSC_1112","Classified as tidal capture (resonant trapping pair) P26, along with HSC_1131."
"HSC_1131","Classified as tidal capture (resonant trapping pair) P26, along with HSC_1112."
"Alessi_96","Classified as tidal capture (resonant trapping pair) P260, along with HSC_1314."
"HSC_1314","Classified as tidal capture (resonant trapping pair) P260, along with Alessi_96."
"Alessi-Teutsch_9","Classified as optical pair P261, along with NGC_1342."
"NGC_1342","Classified as optical pair P261, along with Alessi-Teutsch_9."
"ASCC_104","Classified as optical pair P262, along with Stock_1."
"Stock_1","Classified as optical pair P262, along with ASCC_104."
"ASCC_108","Classified as optical pair P263, along with HSC_582."
"HSC_582","Classified as optical pair P263, along with ASCC_108."
"ASCC_113","Classified as optical pair P264, along with HSC_661."
"HSC_661","Classified as optical pair P264, along with ASCC_113."
"ASCC_123","Classified as optical pair P265, along with CWNU_1270."
"CWNU_1270","Classified as optical pair P265, along with ASCC_123."
"ASCC_24","Classified as optical pair P266, along with HSC_1709."
"HSC_1709","Classified as optical pair P266, along with ASCC_24."
"ASCC_33","Classified as optical pair P267, along with CWNU_1024."
"CWNU_1024","Classified as optical pair P267, along with ASCC_33."
"Basel_1","Classified as optical pair P268, along with HSC_269."
"HSC_269","Classified as optical pair P268, along with Basel_1."
"Basel_8","Classified as optical pair P269, along with NGC_2251."
"NGC_2251","Classified as optical pair P269, along with Basel_8."
"HSC_1149","Classified as optical pair P27, along with Theia_85."
"Theia_85","Classified as optical pair P27, along with HSC_1149."
"HSC_2846","Classified as tidal capture (resonant trapping pair) P270, along with beta_Tuc_Group."
"beta_Tuc_Group","Classified as tidal capture (resonant trapping pair) P270, along with HSC_2846."
"BH_164","Classified as optical pair P271, along with HSC_2653."
"HSC_2653","Classified as optical pair P271, along with BH_164."
"BH_202","Classified as optical pair P272, along with BH_211."
"BH_211","Classified as optical pair P272, along with BH_202."
"BH_84","Classified as optical pair P273, along with Theia_2121."
"Theia_2121","Classified as optical pair P273, along with BH_84."
"BH_92","Classified as optical pair P274, along with HSC_2305."
"HSC_2305","Classified as optical pair P274, along with BH_92."
"BH_99","Classified as optical pair P275, along with CWNU_287."
"CWNU_287","Classified as optical pair P275, along with BH_99."
"Biurakan_2","Classified as optical pair P276, along with Gulliver_17."
"Gulliver_17","Classified as optical pair P276, along with Biurakan_2."
"Casado_12","Classified as optical pair P277, along with FSR_0519."
"FSR_0519","Classified as optical pair P277, along with Casado_12."
"COIN-Gaia_12","Classified as optical pair P278, along with COIN-Gaia_14."
"COIN-Gaia_14","Classified as optical pair P278, along with COIN-Gaia_12."
"COIN-Gaia_37","Classified as optical pair P279, along with HSC_1113."
"HSC_1113","Classified as optical pair P279, along with COIN-Gaia_37."
"HSC_137","Classified as tidal capture (resonant trapping pair) P28, along with HSC_139."
"HSC_139","Classified as tidal capture (resonant trapping pair) P28, along with HSC_137."
"COIN-Gaia_40","Classified as optical pair P280, along with HSC_1356."
"HSC_1356","Classified as optical pair P280, along with COIN-Gaia_40."
"COIN-Gaia_41","Classified as optical pair P281, along with Theia_6999."
"Theia_6999","Classified as optical pair P281, along with COIN-Gaia_41."
"Collinder_271","Classified as optical pair P282, along with HSC_2584."
"HSC_2584","Classified as optical pair P282, along with Collinder_271."
"Collinder_350","Classified as optical pair P283, along with IC_4665."
"IC_4665","Classified as optical pair P283, along with Collinder_350."
"Collinder_469","Classified as optical pair P284, along with HSC_161."
"HSC_161","Classified as optical pair P284, along with Collinder_469."
"CWNU_1013","Classified as optical pair P285, along with CWNU_1169."
"CWNU_1169","Classified as optical pair P285, along with CWNU_1013."
"CWNU_1015","Classified as optical pair P286, along with HSC_1644."
"HSC_1644","Classified as optical pair P286, along with CWNU_1015."
"CWNU_1032","Classified as optical pair P287, along with HSC_544."
"HSC_544","Classified as optical pair P287, along with CWNU_1032."
"CWNU_1053","Classified as optical pair P288, along with HSC_2356."
"HSC_2356","Classified as optical pair P288, along with CWNU_1053."
"CWNU_1057","Classified as optical pair P289, along with HSC_1667."
"HSC_1667","Classified as optical pair P289, along with CWNU_1057."
"HSC_1510","Classified as tidal capture (resonant trapping pair) P29, along with HSC_1511."
"HSC_1511","Classified as tidal capture (resonant trapping pair) P29, along with HSC_1510."
"CWNU_1064","Classified as optical pair P290, along with NGC_2354."
"NGC_2354","Classified as optical pair P290, along with CWNU_1064."
"CWNU_1076","Classified as optical pair P291, along with Stock_2."
"Stock_2","Classified as optical pair P291, along with CWNU_1076."
"CWNU_1111","Classified as optical pair P292, along with HSC_1531."
"HSC_1531","Classified as optical pair P292, along with CWNU_1111."
"CWNU_1134","Classified as optical pair P293, along with UPK_535."
"UPK_535","Classified as optical pair P293, along with CWNU_1134."
"CWNU_1138","Classified as optical pair P294, along with HSC_2571."
"HSC_2571","Classified as optical pair P294, along with CWNU_1138."
